"CÓDIGO ÓRGÃO SUPERIOR";"NOME ÓRGÃO SUPERIOR";"CÓDIGO ÓRGÃO";"NOME ÓRGÃO";"CÓDIGO UNIDADE GESTORA";"NOME UNIDADE GESTORA";"CATEGORIA ECONÔMICA";"ORIGEM RECEITA";"ESPÉCIE RECEITA";"DETALHAMENTO";"VALOR PREVISTO ATUALIZADO";"VALOR LANÇADO";"VALOR REALIZADO";"PERCENTUAL REALIZADO";"DATA LANÇAMENTO";"ANO EXERCÍCIO"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"41903";"Fundo para o Desenvolvimento Tecnológico das Telecomunicações";"410007";"FUNDO P/O DESENV.TECNOL.DAS TELECOMUNICACOES";"Receitas Correntes";"Contribuições";"Contribuições econômicas";"CONTR.S/REC.BRT EMP.PREST.SERV.TELECOM-PRINC.";"0,00";"0,00";"33972,43";"0,00";"24/06/2020";"2020"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"41903";"Fundo para o Desenvolvimento Tecnológico das Telecomunicações";"410007";"FUNDO P/O DESENV.TECNOL.DAS TELECOMUNICACOES";"Receitas Correntes";"Contribuições";"Contribuições econômicas";"CONTR.S/REC.BRT EMP.PREST.SERV.TELECOM-PRINC.";"0,00";"0,00";"21694346,99";"0,00";"31/01/2020";"2020"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"41903";"Fundo para o Desenvolvimento Tecnológico das Telecomunicações";"410007";"FUNDO P/O DESENV.TECNOL.DAS TELECOMUNICACOES";"Receitas Correntes";"Contribuições";"Contribuições econômicas";"CONTR.S/REC.BRT EMP.PREST.SERV.TELECOM-PRINC.";"0,00";"0,00";"92079,60";"0,00";"24/07/2020";"2020"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"41903";"Fundo para o Desenvolvimento Tecnológico das Telecomunicações";"410007";"FUNDO P/O DESENV.TECNOL.DAS TELECOMUNICACOES";"Receitas Correntes";"Contribuições";"Contribuições econômicas";"CONTR.S/REC.BRT EMP.PREST.SERV.TELEC.-MUL.JUR";"0,00";"0,00";"75,41";"0,00";"23/06/2020";"2020"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"41903";"Fundo para o Desenvolvimento Tecnológico das Telecomunicações";"410007";"FUNDO P/O DESENV.TECNOL.DAS TELECOMUNICACOES";"Receitas Correntes";"Receita Patrimonial";"Valores Mobiliários";"REMUNERACAO DE DEPOSITOS BANCARIOS-PRINCIPAL";"0,00";"0,00";"2911794,49";"0,00";"09/07/2020";"2020"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"41903";"Fundo para o Desenvolvimento Tecnológico das Telecomunicações";"410007";"FUNDO P/O DESENV.TECNOL.DAS TELECOMUNICACOES";"Receitas Correntes";"Contribuições";"Contribuições econômicas";"CONTR.S/REC.BRT EMP.PREST.SERV.TELEC.-MUL.JUR";"0,00";"0,00";"926,09";"0,00";"28/04/2020";"2020"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"41903";"Fundo para o Desenvolvimento Tecnológico das Telecomunicações";"410007";"FUNDO P/O DESENV.TECNOL.DAS TELECOMUNICACOES";"Receitas Correntes";"Contribuições";"Contribuições econômicas";"CONTR.S/REC.BRT EMP.PREST.SERV.TELECOM-PRINC.";"0,00";"0,00";"20530008,55";"0,00";"30/06/2020";"2020"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"41903";"Fundo para o Desenvolvimento Tecnológico das Telecomunicações";"410007";"FUNDO P/O DESENV.TECNOL.DAS TELECOMUNICACOES";"Receitas Correntes";"Contribuições";"Contribuições econômicas";"CONTR.S/REC.BRT EMP.PREST.SERV.TELECOM-PRINC.";"0,00";"0,00";"7379,10";"0,00";"11/09/2020";"2020"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"41903";"Fundo para o Desenvolvimento Tecnológico das Telecomunicações";"410007";"FUNDO P/O DESENV.TECNOL.DAS TELECOMUNICACOES";"Receitas Correntes";"Contribuições";"Contribuições econômicas";"CONTR.S/REC.BRT EMP.PREST.SERV.TELEC.-MUL.JUR";"0,00";"0,00";"237,03";"0,00";"20/04/2020";"2020"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"41903";"Fundo para o Desenvolvimento Tecnológico das Telecomunicações";"410007";"FUNDO P/O DESENV.TECNOL.DAS TELECOMUNICACOES";"Receitas Correntes";"Contribuições";"Contribuições econômicas";"CONTR.S/REC.BRT EMP.PREST.SERV.TELECOM-PRINC.";"0,00";"0,00";"1467,58";"0,00";"05/06/2020";"2020"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"41903";"Fundo para o Desenvolvimento Tecnológico das Telecomunicações";"410007";"FUNDO P/O DESENV.TECNOL.DAS TELECOMUNICACOES";"Receitas Correntes";"Contribuições";"Contribuições econômicas";"CONTR.S/REC.BRT EMP.PREST.SERV.TELECOM-PRINC.";"0,00";"0,00";"1102,10";"0,00";"17/09/2020";"2020"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"41903";"Fundo para o Desenvolvimento Tecnológico das Telecomunicações";"410007";"FUNDO P/O DESENV.TECNOL.DAS TELECOMUNICACOES";"Receitas Correntes";"Contribuições";"Contribuições econômicas";"CONTR.S/REC.BRT EMP.PREST.SERV.TELEC.-MUL.JUR";"0,00";"0,00";"729,45";"0,00";"27/02/2020";"2020"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"41903";"Fundo para o Desenvolvimento Tecnológico das Telecomunicações";"410007";"FUNDO P/O DESENV.TECNOL.DAS TELECOMUNICACOES";"Receitas Correntes";"Contribuições";"Contribuições econômicas";"CONTR.S/REC.BRT EMP.PREST.SERV.TELEC.-MUL.JUR";"0,00";"0,00";"871,10";"0,00";"07/04/2020";"2020"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"41903";"Fundo para o Desenvolvimento Tecnológico das Telecomunicações";"410007";"FUNDO P/O DESENV.TECNOL.DAS TELECOMUNICACOES";"Receitas Correntes";"Contribuições";"Contribuições econômicas";"CONTR.S/REC.BRT EMP.PREST.SERV.TELECOM-PRINC.";"0,00";"0,00";"106011,02";"0,00";"22/05/2020";"2020"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"41903";"Fundo para o Desenvolvimento Tecnológico das Telecomunicações";"410007";"FUNDO P/O DESENV.TECNOL.DAS TELECOMUNICACOES";"Receitas Correntes";"Contribuições";"Contribuições econômicas";"CONTR.S/REC.BRT EMP.PREST.SERV.TELECOM-PRINC.";"0,00";"0,00";"48402,63";"0,00";"24/03/2020";"2020"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"41903";"Fundo para o Desenvolvimento Tecnológico das Telecomunicações";"410007";"FUNDO P/O DESENV.TECNOL.DAS TELECOMUNICACOES";"Receitas Correntes";"Contribuições";"Contribuições econômicas";"CONTR.S/REC.BRT EMP.PREST.SERV.TELEC.-MUL.JUR";"0,00";"0,00";"6936,76";"0,00";"06/03/2020";"2020"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"41903";"Fundo para o Desenvolvimento Tecnológico das Telecomunicações";"410007";"FUNDO P/O DESENV.TECNOL.DAS TELECOMUNICACOES";"Receitas Correntes";"Contribuições";"Contribuições econômicas";"CONTR.S/REC.BRT EMP.PREST.SERV.TELECOM-PRINC.";"0,00";"0,00";"73910,65";"0,00";"26/06/2020";"2020"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"41903";"Fundo para o Desenvolvimento Tecnológico das Telecomunicações";"410007";"FUNDO P/O DESENV.TECNOL.DAS TELECOMUNICACOES";"Receitas Correntes";"Contribuições";"Contribuições econômicas";"CONTR.S/REC.BRT EMP.PREST.SERV.TELECOM-PRINC.";"0,00";"0,00";"22634,20";"0,00";"19/03/2020";"2020"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"41903";"Fundo para o Desenvolvimento Tecnológico das Telecomunicações";"410007";"FUNDO P/O DESENV.TECNOL.DAS TELECOMUNICACOES";"Receitas Correntes";"Contribuições";"Contribuições econômicas";"CONTR.S/REC.BRT EMP.PREST.SERV.TELEC.-MUL.JUR";"0,00";"0,00";"950,47";"0,00";"27/05/2020";"2020"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"41903";"Fundo para o Desenvolvimento Tecnológico das Telecomunicações";"410007";"FUNDO P/O DESENV.TECNOL.DAS TELECOMUNICACOES";"Receitas Correntes";"Contribuições";"Contribuições econômicas";"CONTR.S/REC.BRT EMP.PREST.SERV.TELEC.-MUL.JUR";"0,00";"0,00";"42,39";"0,00";"12/06/2020";"2020"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"41903";"Fundo para o Desenvolvimento Tecnológico das Telecomunicações";"410007";"FUNDO P/O DESENV.TECNOL.DAS TELECOMUNICACOES";"Receitas Correntes";"Contribuições";"Contribuições econômicas";"CONTR.S/REC.BRT EMP.PREST.SERV.TELECOM-PRINC.";"0,00";"0,00";"11023,91";"0,00";"05/05/2020";"2020"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"41903";"Fundo para o Desenvolvimento Tecnológico das Telecomunicações";"410007";"FUNDO P/O DESENV.TECNOL.DAS TELECOMUNICACOES";"Receitas Correntes";"Contribuições";"Contribuições econômicas";"CONTR.S/REC.BRT EMP.PREST.SERV.TELECOM-PRINC.";"0,00";"0,00";"358522,11";"0,00";"28/05/2020";"2020"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"41903";"Fundo para o Desenvolvimento Tecnológico das Telecomunicações";"410007";"FUNDO P/O DESENV.TECNOL.DAS TELECOMUNICACOES";"Receitas Correntes";"Contribuições";"Contribuições econômicas";"CONTR.S/REC.BRT EMP.PREST.SERV.TELEC.-MUL.JUR";"0,00";"0,00";"36,16";"0,00";"09/09/2020";"2020"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"41903";"Fundo para o Desenvolvimento Tecnológico das Telecomunicações";"410007";"FUNDO P/O DESENV.TECNOL.DAS TELECOMUNICACOES";"Receitas Correntes";"Contribuições";"Contribuições econômicas";"CONTR.S/REC.BRT EMP.PREST.SERV.TELEC.-MUL.JUR";"0,00";"0,00";"3283,40";"0,00";"25/05/2020";"2020"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"41903";"Fundo para o Desenvolvimento Tecnológico das Telecomunicações";"410007";"FUNDO P/O DESENV.TECNOL.DAS TELECOMUNICACOES";"Receitas Correntes";"Contribuições";"Contribuições econômicas";"CONTR.S/REC.BRT EMP.PREST.SERV.TELECOM-PRINC.";"0,00";"0,00";"383055,22";"0,00";"29/04/2020";"2020"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"41903";"Fundo para o Desenvolvimento Tecnológico das Telecomunicações";"410007";"FUNDO P/O DESENV.TECNOL.DAS TELECOMUNICACOES";"Receitas Correntes";"Contribuições";"Contribuições econômicas";"CONTR.S/REC.BRT EMP.PREST.SERV.TELEC.-MUL.JUR";"0,00";"0,00";"141,44";"0,00";"02/01/2020";"2020"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"41903";"Fundo para o Desenvolvimento Tecnológico das Telecomunicações";"410007";"FUNDO P/O DESENV.TECNOL.DAS TELECOMUNICACOES";"Receitas Correntes";"Contribuições";"Contribuições econômicas";"CONTR.S/REC.BRT EMP.PREST.SERV.TELECOM-PRINC.";"0,00";"0,00";"12768,54";"0,00";"04/03/2020";"2020"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"41903";"Fundo para o Desenvolvimento Tecnológico das Telecomunicações";"410007";"FUNDO P/O DESENV.TECNOL.DAS TELECOMUNICACOES";"Receitas Correntes";"Contribuições";"Contribuições econômicas";"CONTR.S/REC.BRT EMP.PREST.SERV.TELEC.-MUL.JUR";"0,00";"0,00";"824,75";"0,00";"07/05/2020";"2020"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"41903";"Fundo para o Desenvolvimento Tecnológico das Telecomunicações";"410007";"FUNDO P/O DESENV.TECNOL.DAS TELECOMUNICACOES";"Receitas Correntes";"Contribuições";"Contribuições econômicas";"CONTR.S/REC.BRT EMP.PREST.SERV.TELECOM-PRINC.";"0,00";"0,00";"2480,00";"0,00";"03/08/2020";"2020"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"41903";"Fundo para o Desenvolvimento Tecnológico das Telecomunicações";"410007";"FUNDO P/O DESENV.TECNOL.DAS TELECOMUNICACOES";"Receitas Correntes";"Contribuições";"Contribuições econômicas";"CONTR.S/REC.BRT EMP.PREST.SERV.TELECOM-PRINC.";"0,00";"0,00";"3108,53";"0,00";"16/04/2020";"2020"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"41903";"Fundo para o Desenvolvimento Tecnológico das Telecomunicações";"410007";"FUNDO P/O DESENV.TECNOL.DAS TELECOMUNICACOES";"Receitas Correntes";"Contribuições";"Contribuições econômicas";"CONTR.S/REC.BRT EMP.PREST.SERV.TELEC.-MUL.JUR";"0,00";"0,00";"2777,16";"0,00";"24/01/2020";"2020"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"41903";"Fundo para o Desenvolvimento Tecnológico das Telecomunicações";"410007";"FUNDO P/O DESENV.TECNOL.DAS TELECOMUNICACOES";"Receitas Correntes";"Contribuições";"Contribuições econômicas";"CONTR.S/REC.BRT EMP.PREST.SERV.TELEC.-MUL.JUR";"0,00";"0,00";"1527,32";"0,00";"26/03/2020";"2020"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"41903";"Fundo para o Desenvolvimento Tecnológico das Telecomunicações";"410007";"FUNDO P/O DESENV.TECNOL.DAS TELECOMUNICACOES";"Receitas Correntes";"Contribuições";"Contribuições econômicas";"CONTR.S/REC.BRT EMP.PREST.SERV.TELECOM-PRINC.";"0,00";"0,00";"53178,08";"0,00";"17/06/2020";"2020"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"41903";"Fundo para o Desenvolvimento Tecnológico das Telecomunicações";"410007";"FUNDO P/O DESENV.TECNOL.DAS TELECOMUNICACOES";"Receitas Correntes";"Contribuições";"Contribuições econômicas";"CONTR.S/REC.BRT EMP.PREST.SERV.TELEC.-MUL.JUR";"0,00";"0,00";"1225,10";"0,00";"07/02/2020";"2020"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"41903";"Fundo para o Desenvolvimento Tecnológico das Telecomunicações";"410007";"FUNDO P/O DESENV.TECNOL.DAS TELECOMUNICACOES";"Receitas Correntes";"Contribuições";"Contribuições econômicas";"CONTR.S/REC.BRT EMP.PREST.SERV.TELECOM-PRINC.";"0,00";"0,00";"55542,64";"0,00";"13/03/2020";"2020"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"41903";"Fundo para o Desenvolvimento Tecnológico das Telecomunicações";"410007";"FUNDO P/O DESENV.TECNOL.DAS TELECOMUNICACOES";"Receitas Correntes";"Contribuições";"Contribuições econômicas";"CONTR.S/REC.BRT EMP.PREST.SERV.TELEC.-MUL.JUR";"0,00";"0,00";"461,62";"0,00";"14/01/2020";"2020"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"41903";"Fundo para o Desenvolvimento Tecnológico das Telecomunicações";"410007";"FUNDO P/O DESENV.TECNOL.DAS TELECOMUNICACOES";"Receitas Correntes";"Contribuições";"Contribuições econômicas";"CONTR.S/REC.BRT EMP.PREST.SERV.TELECOM-PRINC.";"0,00";"0,00";"45358,61";"0,00";"09/03/2020";"2020"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"41903";"Fundo para o Desenvolvimento Tecnológico das Telecomunicações";"410007";"FUNDO P/O DESENV.TECNOL.DAS TELECOMUNICACOES";"Receitas Correntes";"Receita Patrimonial";"Valores Mobiliários";"REMUNERACAO DE DEPOSITOS BANCARIOS-PRINCIPAL";"0,00";"0,00";"1799959,10";"0,00";"09/03/2020";"2020"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"41903";"Fundo para o Desenvolvimento Tecnológico das Telecomunicações";"410007";"FUNDO P/O DESENV.TECNOL.DAS TELECOMUNICACOES";"Receitas Correntes";"Receita Patrimonial";"Valores Mobiliários";"REMUNERACAO DE DEPOSITOS BANCARIOS-PRINCIPAL";"0,00";"0,00";"4077947,04";"0,00";"07/02/2020";"2020"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"41903";"Fundo para o Desenvolvimento Tecnológico das Telecomunicações";"410007";"FUNDO P/O DESENV.TECNOL.DAS TELECOMUNICACOES";"Receitas Correntes";"Contribuições";"Contribuições econômicas";"CONTR.S/REC.BRT EMP.PREST.SERV.TELEC.-MUL.JUR";"3041215,00";"0,00";"19,08";"0,00";"20/01/2020";"2020"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"41903";"Fundo para o Desenvolvimento Tecnológico das Telecomunicações";"410007";"FUNDO P/O DESENV.TECNOL.DAS TELECOMUNICACOES";"Receitas Correntes";"Contribuições";"Contribuições econômicas";"CONTR.S/REC.BRT EMP.PREST.SERV.TELECOM-PRINC.";"0,00";"0,00";"82368,69";"0,00";"28/01/2020";"2020"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"41903";"Fundo para o Desenvolvimento Tecnológico das Telecomunicações";"410007";"FUNDO P/O DESENV.TECNOL.DAS TELECOMUNICACOES";"Receitas Correntes";"Contribuições";"Contribuições econômicas";"CONTR.S/REC.BRT EMP.PREST.SERV.TELECOM-PRINC.";"0,00";"0,00";"1078,90";"0,00";"13/02/2020";"2020"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"41903";"Fundo para o Desenvolvimento Tecnológico das Telecomunicações";"410007";"FUNDO P/O DESENV.TECNOL.DAS TELECOMUNICACOES";"Receitas Correntes";"Contribuições";"Contribuições econômicas";"CONTR.S/REC.BRT EMP.PREST.SERV.TELEC.-MUL.JUR";"0,00";"0,00";"907,26";"0,00";"08/07/2020";"2020"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"41903";"Fundo para o Desenvolvimento Tecnológico das Telecomunicações";"410007";"FUNDO P/O DESENV.TECNOL.DAS TELECOMUNICACOES";"Receitas Correntes";"Contribuições";"Contribuições econômicas";"CONTR.S/REC.BRT EMP.PREST.SERV.TELEC.-MUL.JUR";"0,00";"0,00";"46,72";"0,00";"17/02/2020";"2020"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"41903";"Fundo para o Desenvolvimento Tecnológico das Telecomunicações";"410007";"FUNDO P/O DESENV.TECNOL.DAS TELECOMUNICACOES";"Receitas Correntes";"Contribuições";"Contribuições econômicas";"CONTR.S/REC.BRT EMP.PREST.SERV.TELECOM-PRINC.";"0,00";"0,00";"82759,99";"0,00";"10/06/2020";"2020"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"41903";"Fundo para o Desenvolvimento Tecnológico das Telecomunicações";"410007";"FUNDO P/O DESENV.TECNOL.DAS TELECOMUNICACOES";"Receitas Correntes";"Contribuições";"Contribuições econômicas";"CONTR.S/REC.BRT EMP.PREST.SERV.TELEC.-MUL.JUR";"0,00";"0,00";"578,17";"0,00";"07/08/2020";"2020"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"41903";"Fundo para o Desenvolvimento Tecnológico das Telecomunicações";"410007";"FUNDO P/O DESENV.TECNOL.DAS TELECOMUNICACOES";"Receitas Correntes";"Contribuições";"Contribuições econômicas";"CONTR.S/REC.BRT EMP.PREST.SERV.TELECOM-PRINC.";"0,00";"0,00";"13642,30";"0,00";"15/07/2020";"2020"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"41903";"Fundo para o Desenvolvimento Tecnológico das Telecomunicações";"410007";"FUNDO P/O DESENV.TECNOL.DAS TELECOMUNICACOES";"Receitas Correntes";"Contribuições";"Contribuições econômicas";"CONTR.S/REC.BRT EMP.PREST.SERV.TELEC.-MUL.JUR";"0,00";"0,00";"18,83";"0,00";"18/08/2020";"2020"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"41903";"Fundo para o Desenvolvimento Tecnológico das Telecomunicações";"410007";"FUNDO P/O DESENV.TECNOL.DAS TELECOMUNICACOES";"Receitas Correntes";"Contribuições";"Contribuições econômicas";"CONTR.S/REC.BRT EMP.PREST.SERV.TELECOM-PRINC.";"0,00";"0,00";"13271,54";"0,00";"12/06/2020";"2020"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"41903";"Fundo para o Desenvolvimento Tecnológico das Telecomunicações";"410007";"FUNDO P/O DESENV.TECNOL.DAS TELECOMUNICACOES";"Receitas Correntes";"Contribuições";"Contribuições econômicas";"CONTR.S/REC.BRT EMP.PREST.SERV.TELECOM-PRINC.";"0,00";"0,00";"1605,91";"0,00";"04/06/2020";"2020"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"41903";"Fundo para o Desenvolvimento Tecnológico das Telecomunicações";"410007";"FUNDO P/O DESENV.TECNOL.DAS TELECOMUNICACOES";"Receitas Correntes";"Contribuições";"Contribuições econômicas";"CONTR.S/REC.BRT EMP.PREST.SERV.TELECOM-PRINC.";"0,00";"0,00";"92669,50";"0,00";"10/08/2020";"2020"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"41903";"Fundo para o Desenvolvimento Tecnológico das Telecomunicações";"410007";"FUNDO P/O DESENV.TECNOL.DAS TELECOMUNICACOES";"Receitas Correntes";"Contribuições";"Contribuições econômicas";"CONTR.S/REC.BRT EMP.PREST.SERV.TELECOM-PRINC.";"0,00";"0,00";"21005976,70";"0,00";"31/03/2020";"2020"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"41903";"Fundo para o Desenvolvimento Tecnológico das Telecomunicações";"410007";"FUNDO P/O DESENV.TECNOL.DAS TELECOMUNICACOES";"Receitas Correntes";"Contribuições";"Contribuições econômicas";"CONTR.S/REC.BRT EMP.PREST.SERV.TELECOM-PRINC.";"0,00";"0,00";"72425,42";"0,00";"09/04/2020";"2020"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"41231";"Agêncial Nacional de Telecomunicações";"413001";"AGENCIA NACIONAL DE TELECOMUNICACOES-SEDE";"Receitas Correntes - intra-orçamentárias";"Impostos, Taxas e Contribuições de Melhoria";"Taxas";"TAXA FISCALIZAÇÃO DE INSTALAÇÃO-PRINC.-INTRA";"0,00";"0,00";"328,68";"0,00";"30/04/2020";"2020"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"41903";"Fundo para o Desenvolvimento Tecnológico das Telecomunicações";"410007";"FUNDO P/O DESENV.TECNOL.DAS TELECOMUNICACOES";"Receitas Correntes";"Contribuições";"Contribuições econômicas";"CONTR.S/REC.BRT EMP.PREST.SERV.TELECOM-PRINC.";"0,00";"0,00";"109030,78";"0,00";"25/03/2020";"2020"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"41903";"Fundo para o Desenvolvimento Tecnológico das Telecomunicações";"410007";"FUNDO P/O DESENV.TECNOL.DAS TELECOMUNICACOES";"Receitas Correntes";"Contribuições";"Contribuições econômicas";"CONTR.S/REC.BRT EMP.PREST.SERV.TELECOM-PRINC.";"0,00";"0,00";"10535,27";"0,00";"30/07/2020";"2020"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"41903";"Fundo para o Desenvolvimento Tecnológico das Telecomunicações";"410007";"FUNDO P/O DESENV.TECNOL.DAS TELECOMUNICACOES";"Receitas Correntes";"Contribuições";"Contribuições econômicas";"CONTR.S/REC.BRT EMP.PREST.SERV.TELECOM-PRINC.";"0,00";"0,00";"30153,35";"0,00";"08/09/2020";"2020"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"41903";"Fundo para o Desenvolvimento Tecnológico das Telecomunicações";"410007";"FUNDO P/O DESENV.TECNOL.DAS TELECOMUNICACOES";"Receitas Correntes";"Contribuições";"Contribuições econômicas";"CONTR.S/REC.BRT EMP.PREST.SERV.TELECOM-PRINC.";"0,00";"0,00";"15229,46";"0,00";"11/02/2020";"2020"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"41903";"Fundo para o Desenvolvimento Tecnológico das Telecomunicações";"410007";"FUNDO P/O DESENV.TECNOL.DAS TELECOMUNICACOES";"Receitas Correntes";"Contribuições";"Contribuições econômicas";"CONTR.S/REC.BRT EMP.PREST.SERV.TELEC.-MUL.JUR";"0,00";"0,00";"91,44";"0,00";"17/08/2020";"2020"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"41903";"Fundo para o Desenvolvimento Tecnológico das Telecomunicações";"410007";"FUNDO P/O DESENV.TECNOL.DAS TELECOMUNICACOES";"Receitas Correntes";"Contribuições";"Contribuições econômicas";"CONTR.S/REC.BRT EMP.PREST.SERV.TELECOM-PRINC.";"0,00";"0,00";"15066,28";"0,00";"14/01/2020";"2020"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"41903";"Fundo para o Desenvolvimento Tecnológico das Telecomunicações";"410007";"FUNDO P/O DESENV.TECNOL.DAS TELECOMUNICACOES";"Receitas Correntes";"Receita Patrimonial";"Valores Mobiliários";"REMUNERACAO DE DEPOSITOS BANCARIOS-PRINCIPAL";"97882442,00";"0,00";"0,00";"0,00";"20/01/2020";"2020"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"41903";"Fundo para o Desenvolvimento Tecnológico das Telecomunicações";"410007";"FUNDO P/O DESENV.TECNOL.DAS TELECOMUNICACOES";"Receitas Correntes";"Contribuições";"Contribuições econômicas";"CONTR.S/REC.BRT EMP.PREST.SERV.TELEC.-MUL.JUR";"0,00";"0,00";"9,39";"0,00";"22/04/2020";"2020"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"41903";"Fundo para o Desenvolvimento Tecnológico das Telecomunicações";"410007";"FUNDO P/O DESENV.TECNOL.DAS TELECOMUNICACOES";"Receitas Correntes";"Contribuições";"Contribuições econômicas";"CONTR.S/REC.BRT EMP.PREST.SERV.TELEC.-MUL.JUR";"0,00";"0,00";"567,76";"0,00";"30/03/2020";"2020"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"41903";"Fundo para o Desenvolvimento Tecnológico das Telecomunicações";"410007";"FUNDO P/O DESENV.TECNOL.DAS TELECOMUNICACOES";"Receitas Correntes";"Contribuições";"Contribuições econômicas";"CONTR.S/REC.BRT EMP.PREST.SERV.TELECOM-PRINC.";"0,00";"0,00";"68800,30";"0,00";"27/05/2020";"2020"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"41903";"Fundo para o Desenvolvimento Tecnológico das Telecomunicações";"410007";"FUNDO P/O DESENV.TECNOL.DAS TELECOMUNICACOES";"Receitas Correntes";"Contribuições";"Contribuições econômicas";"CONTR.S/REC.BRT EMP.PREST.SERV.TELECOM-PRINC.";"0,00";"0,00";"8701,13";"0,00";"07/05/2020";"2020"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"41903";"Fundo para o Desenvolvimento Tecnológico das Telecomunicações";"410007";"FUNDO P/O DESENV.TECNOL.DAS TELECOMUNICACOES";"Receitas Correntes";"Contribuições";"Contribuições econômicas";"CONTR.S/REC.BRT EMP.PREST.SERV.TELEC.-MUL.JUR";"0,00";"0,00";"404,28";"0,00";"11/09/2020";"2020"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"41903";"Fundo para o Desenvolvimento Tecnológico das Telecomunicações";"410007";"FUNDO P/O DESENV.TECNOL.DAS TELECOMUNICACOES";"Receitas Correntes";"Contribuições";"Contribuições econômicas";"CONTR.S/REC.BRT EMP.PREST.SERV.TELEC.-MUL.JUR";"0,00";"0,00";"1730,68";"0,00";"25/08/2020";"2020"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"41903";"Fundo para o Desenvolvimento Tecnológico das Telecomunicações";"410007";"FUNDO P/O DESENV.TECNOL.DAS TELECOMUNICACOES";"Receitas de Capital";"Amortizações de Empréstimos";"Amortizações de Empréstimos";"AMORTIZACAO DE EMPRESTIMOS CONTRATUAIS-PRINC.";"34788505,00";"0,00";"0,00";"0,00";"20/01/2020";"2020"
